,rank,1_day_rolling_avg_floor_price,rw623-hyaaa-aaaah-qctcq-cai,ugdkf-taaaa-aaaak-acoia-cai,4ggk4-mqaaa-aaaae-qad6q-cai,skjpp-haaaa-aaaae-qac7q-cai,pk6rk-6aaaa-aaaae-qaazq-cai,dhiaa-ryaaa-aaaae-qabva-cai,bxdf4-baaaa-aaaah-qaruq-cai,3mttv-dqaaa-aaaah-qcn6q-cai,oeee4-qaaaa-aaaak-qaaeq-cai,times_above_floor
73390,1888,1469.42069,0,0,0,1,0,0,0,0,0,1.9735668755283418
73391,1888,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73392,1889,229.999999,0,0,0,1,0,0,0,0,0,3.0434782741020796
73393,1889,229.999999,0,0,0,1,0,0,0,0,0,3.0434782741020796
73394,1890,1049.0,0,0,0,1,0,0,0,0,0,1.2392755004766445
73395,1890,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73396,1890,1049.0,0,0,0,1,0,0,0,0,0,1.2392755004766445
73397,1890,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73398,1891,1500.0,0,0,0,1,0,0,0,0,0,1.1666666666666667
73399,1891,1469.42069,0,0,0,1,0,0,0,0,0,1.218167139731781
73400,1891,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73401,1891,1500.0,0,0,0,1,0,0,0,0,0,1.1666666666666667
73402,1891,1469.42069,0,0,0,1,0,0,0,0,0,1.218167139731781
73403,1891,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73404,1892,1469.42069,0,0,0,1,0,0,0,0,0,1.0888644830501197
73405,1892,229.999999,0,0,0,1,0,0,0,0,0,3.0434782741020796
73406,1892,1469.42069,0,0,0,1,0,0,0,0,0,1.0888644830501197
73407,1892,229.999999,0,0,0,1,0,0,0,0,0,3.0434782741020796
73408,1893,1499.0,0,0,0,1,0,0,0,0,0,6.604402935290193
73409,1893,1499.0,0,0,0,1,0,0,0,0,0,6.604402935290193
73410,1894,1400.0,0,0,0,1,0,0,0,0,0,1.6428571428571428
73411,1894,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73412,1894,1400.0,0,0,0,1,0,0,0,0,0,1.6428571428571428
73413,1894,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73414,1895,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73415,1895,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73416,1896,350.0,0,0,0,1,0,0,0,0,0,1.0
73417,1896,350.0,0,0,0,1,0,0,0,0,0,1.0
73418,1897,1500.0,0,0,0,1,0,0,0,0,0,1.0586666666666666
73419,1897,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73420,1897,1500.0,0,0,0,1,0,0,0,0,0,1.0586666666666666
73421,1897,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73422,1898,350.0,0,0,0,1,0,0,0,0,0,1.0
73423,1898,350.0,0,0,0,1,0,0,0,0,0,1.0
73424,1899,350.0,0,0,0,1,0,0,0,0,0,1.0
73425,1899,350.0,0,0,0,1,0,0,0,0,0,1.0
73426,1900,1100.0,0,0,0,1,0,0,0,0,0,1.0
73427,1900,1297.0,0,0,0,1,0,0,0,0,0,1.002313030069391
73428,1900,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73429,1900,1100.0,0,0,0,1,0,0,0,0,0,1.0
73430,1900,1297.0,0,0,0,1,0,0,0,0,0,1.002313030069391
73431,1900,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73432,1902,1500.0,0,0,0,1,0,0,0,0,0,1.4
73433,1902,350.0,0,0,0,1,0,0,0,0,0,1.0
73434,1902,1500.0,0,0,0,1,0,0,0,0,0,1.4
73435,1902,350.0,0,0,0,1,0,0,0,0,0,1.0
73436,1903,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73437,1903,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73438,1905,900.0,0,0,0,1,0,0,0,0,0,1.6666666666666667
73439,1905,1300.0,0,0,0,1,0,0,0,0,0,2.3076923076923075
73440,1905,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73441,1905,900.0,0,0,0,1,0,0,0,0,0,1.6666666666666667
73442,1905,1300.0,0,0,0,1,0,0,0,0,0,2.3076923076923075
73443,1905,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73444,1906,350.0,0,0,0,1,0,0,0,0,0,1.0
73445,1906,350.0,0,0,0,1,0,0,0,0,0,1.0
73446,1909,1049.0,0,0,0,1,0,0,0,0,0,1.1439466158245948
73447,1909,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73448,1909,1049.0,0,0,0,1,0,0,0,0,0,1.1439466158245948
73449,1909,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73450,1910,650.0,0,0,0,1,0,0,0,0,0,1.0
73451,1910,320.0,0,0,0,1,0,0,0,0,0,1.1875
73452,1910,1080.0,0,0,0,1,0,0,0,0,0,1.2666666666666666
73453,1910,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73454,1910,650.0,0,0,0,1,0,0,0,0,0,1.0
73455,1910,320.0,0,0,0,1,0,0,0,0,0,1.1875
73456,1910,1080.0,0,0,0,1,0,0,0,0,0,1.2666666666666666
73457,1910,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73458,1911,900.0,0,0,0,1,0,0,0,0,0,1.2222222222222223
73459,1911,1500.0,0,0,0,1,0,0,0,0,0,1.2333333333333334
73460,1911,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73461,1911,900.0,0,0,0,1,0,0,0,0,0,1.2222222222222223
73462,1911,1500.0,0,0,0,1,0,0,0,0,0,1.2333333333333334
73463,1911,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73464,1912,500.0,0,0,0,1,0,0,0,0,0,1.022
73465,1912,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73466,1912,500.0,0,0,0,1,0,0,0,0,0,1.022
73467,1912,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73468,1913,900.0,0,0,0,1,0,0,0,0,0,2.097777777777778
73469,1913,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73470,1913,900.0,0,0,0,1,0,0,0,0,0,2.097777777777778
73471,1913,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73472,1914,1019.999999,0,0,0,1,0,0,0,0,0,1.3235294130622837
73473,1914,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73474,1914,1019.999999,0,0,0,1,0,0,0,0,0,1.3235294130622837
73475,1914,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73476,1915,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73477,1915,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73478,1916,950.0,0,0,0,1,0,0,0,0,0,1.263157894736842
73479,1916,1469.42069,0,0,0,1,0,0,0,0,0,1.565242694384547
73480,1916,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73481,1916,950.0,0,0,0,1,0,0,0,0,0,1.263157894736842
73482,1916,1469.42069,0,0,0,1,0,0,0,0,0,1.565242694384547
73483,1916,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73484,1917,229.999999,0,0,0,1,0,0,0,0,0,10.434782654064271
73485,1917,350.0,0,0,0,1,0,0,0,0,0,1.0
73486,1917,229.999999,0,0,0,1,0,0,0,0,0,10.434782654064271
73487,1917,350.0,0,0,0,1,0,0,0,0,0,1.0
73488,1918,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73489,1918,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73490,1919,1019.999999,0,0,0,1,0,0,0,0,0,1.1666666678104576
73491,1919,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73492,1919,1019.999999,0,0,0,1,0,0,0,0,0,1.1666666678104576
73493,1919,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73494,1920,1500.0,0,0,0,1,0,0,0,0,0,1.1193333333333333
73495,1920,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73496,1920,1500.0,0,0,0,1,0,0,0,0,0,1.1193333333333333
73497,1920,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73498,1921,229.999999,0,0,0,1,0,0,0,0,0,10.390869610395086
73499,1921,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73500,1921,229.999999,0,0,0,1,0,0,0,0,0,10.390869610395086
73501,1921,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73502,1922,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73503,1922,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73504,1923,1049.0,0,0,0,1,0,0,0,0,0,1.4299332697807436
73505,1923,950.0,0,0,0,1,0,0,0,0,0,1.1557894736842105
73506,1923,1490.0,0,0,0,1,0,0,0,0,0,1.1409395973154361
73507,1923,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73508,1923,1049.0,0,0,0,1,0,0,0,0,0,1.4299332697807436
73509,1923,950.0,0,0,0,1,0,0,0,0,0,1.1557894736842105
73510,1923,1490.0,0,0,0,1,0,0,0,0,0,1.1409395973154361
73511,1923,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73512,1924,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73513,1924,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73514,1925,350.0,0,0,0,1,0,0,0,0,0,1.0
73515,1925,350.0,0,0,0,1,0,0,0,0,0,1.0
73516,1926,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73517,1926,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73518,1929,350.0,0,0,0,1,0,0,0,0,0,1.0
73519,1929,350.0,0,0,0,1,0,0,0,0,0,1.0
73520,1930,350.0,0,0,0,1,0,0,0,0,0,1.0
73521,1930,350.0,0,0,0,1,0,0,0,0,0,1.0
73522,1931,350.0,0,0,0,1,0,0,0,0,0,1.0
73523,1931,350.0,0,0,0,1,0,0,0,0,0,1.0
73524,1932,350.0,0,0,0,1,0,0,0,0,0,1.0
73525,1932,350.0,0,0,0,1,0,0,0,0,0,1.0
73526,1934,650.0,0,0,0,1,0,0,0,0,0,1.0769230769230769
73527,1934,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73528,1934,650.0,0,0,0,1,0,0,0,0,0,1.0769230769230769
73529,1934,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73530,1935,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73531,1935,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73532,1936,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73533,1936,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73534,1937,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73535,1937,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73536,1938,1000.0,0,0,0,1,0,0,0,0,0,1.9989999989999998
73537,1938,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73538,1938,1000.0,0,0,0,1,0,0,0,0,0,1.9989999989999998
73539,1938,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73540,1940,890.0,0,0,0,1,0,0,0,0,0,1.1235955056179776
73541,1940,890.0,0,0,0,1,0,0,0,0,0,1.1235955056179776
73542,1941,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73543,1941,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73544,1942,229.999999,0,0,0,1,0,0,0,0,0,8.08695655689981
73545,1942,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73546,1942,229.999999,0,0,0,1,0,0,0,0,0,8.08695655689981
73547,1942,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73548,1943,550.0,0,0,0,1,0,0,0,0,0,1.2727272727272727
73549,1943,550.0,0,0,0,1,0,0,0,0,0,1.0
73550,1943,229.999999,0,0,0,1,0,0,0,0,0,1.5217391370510398
73551,1943,550.0,0,0,0,1,0,0,0,0,0,1.2727272727272727
73552,1943,550.0,0,0,0,1,0,0,0,0,0,1.0
73553,1943,229.999999,0,0,0,1,0,0,0,0,0,1.5217391370510398
73554,1944,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73555,1944,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73556,1945,2200.0,0,0,0,1,0,0,0,0,0,1.1181818181818182
73557,1945,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73558,1945,2200.0,0,0,0,1,0,0,0,0,0,1.1181818181818182
73559,1945,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73560,1946,900.0,0,0,0,1,0,0,0,0,0,1.1111111111111112
73561,1946,1500.0,0,0,0,1,0,0,0,0,0,1.326666666
73562,1946,229.999999,0,0,0,1,0,0,0,0,0,10.000000043478261
73563,1946,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73564,1946,900.0,0,0,0,1,0,0,0,0,0,1.1111111111111112
73565,1946,1500.0,0,0,0,1,0,0,0,0,0,1.326666666
73566,1946,229.999999,0,0,0,1,0,0,0,0,0,10.000000043478261
73567,1946,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73568,1947,229.999999,0,0,0,1,0,0,0,0,0,1.5217391370510398
73569,1947,229.999999,0,0,0,1,0,0,0,0,0,1.5217391370510398
73570,1948,350.0,0,0,0,1,0,0,0,0,0,1.0
73571,1948,350.0,0,0,0,1,0,0,0,0,0,1.0
73572,1949,1469.42069,0,0,0,1,0,0,0,0,0,1.3610806038126495
73573,1949,2200.0,0,0,0,1,0,0,0,0,0,1.1318181818181818
73574,1949,350.0,0,0,0,1,0,0,0,0,0,1.0
73575,1949,1469.42069,0,0,0,1,0,0,0,0,0,1.3610806038126495
73576,1949,2200.0,0,0,0,1,0,0,0,0,0,1.1318181818181818
73577,1949,350.0,0,0,0,1,0,0,0,0,0,1.0
73578,1950,1000.0,0,0,0,1,0,0,0,0,0,1.5
73579,1950,350.0,0,0,0,1,0,0,0,0,0,1.0
73580,1950,1000.0,0,0,0,1,0,0,0,0,0,1.5
73581,1950,350.0,0,0,0,1,0,0,0,0,0,1.0
73582,1953,599.0,0,0,0,1,0,0,0,0,0,1.0
73583,1953,696.0,0,0,0,1,0,0,0,0,0,1.0057471264367817
73584,1953,1500.0,0,0,0,1,0,0,0,0,0,1.2593333333333334
73585,1953,350.0,0,0,0,1,0,0,0,0,0,1.0
73586,1953,599.0,0,0,0,1,0,0,0,0,0,1.0
73587,1953,696.0,0,0,0,1,0,0,0,0,0,1.0057471264367817
73588,1953,1500.0,0,0,0,1,0,0,0,0,0,1.2593333333333334
73589,1953,350.0,0,0,0,1,0,0,0,0,0,1.0
73590,1954,1500.0,0,0,0,1,0,0,0,0,0,1.8666666666666667
73591,1954,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73592,1954,1500.0,0,0,0,1,0,0,0,0,0,1.8666666666666667
73593,1954,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73594,1955,229.999999,0,0,0,1,0,0,0,0,0,9.95652178241966
73595,1955,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73596,1955,229.999999,0,0,0,1,0,0,0,0,0,9.95652178241966
73597,1955,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73598,1956,1469.42069,0,0,0,1,0,0,0,0,0,1.538021082308294
73599,1956,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73600,1956,1469.42069,0,0,0,1,0,0,0,0,0,1.538021082308294
73601,1956,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73602,1957,1500.0,0,0,0,1,0,0,0,0,0,2.046666666666667
73603,1957,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73604,1957,1500.0,0,0,0,1,0,0,0,0,0,2.046666666666667
73605,1957,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73606,1959,975.0,0,0,0,1,0,0,0,0,0,1.0923076923076922
73607,1959,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73608,1959,975.0,0,0,0,1,0,0,0,0,0,1.0923076923076922
73609,1959,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73610,1962,800.0,0,0,0,1,0,0,0,0,0,1.875
73611,1962,1469.42069,0,0,0,1,0,0,0,0,0,1.5870063732395112
73612,1962,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73613,1962,800.0,0,0,0,1,0,0,0,0,0,1.875
73614,1962,1469.42069,0,0,0,1,0,0,0,0,0,1.5870063732395112
73615,1962,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73616,1964,350.0,0,0,0,1,0,0,0,0,0,1.0
73617,1964,350.0,0,0,0,1,0,0,0,0,0,1.0
73618,1966,350.0,0,0,0,1,0,0,0,0,0,1.0
73619,1966,350.0,0,0,0,1,0,0,0,0,0,1.0
73620,1967,950.0,0,0,0,1,0,0,0,0,0,1.0526315789473684
73621,1967,950.0,0,0,0,1,0,0,0,0,0,1.0526315789473684
73622,1968,1490.0,0,0,0,1,0,0,0,0,0,2.214765100671141
73623,1968,1469.42069,0,0,0,1,0,0,0,0,0,1.565242694384547
73624,1968,1469.42069,0,0,0,1,0,0,0,0,0,1.3610806038126495
73625,1968,229.999999,0,0,0,1,0,0,0,0,0,10.086956565595463
73626,1968,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73627,1968,1490.0,0,0,0,1,0,0,0,0,0,2.214765100671141
73628,1968,1469.42069,0,0,0,1,0,0,0,0,0,1.565242694384547
73629,1968,1469.42069,0,0,0,1,0,0,0,0,0,1.3610806038126495
73630,1968,229.999999,0,0,0,1,0,0,0,0,0,10.086956565595463
73631,1968,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73632,1969,1400.0,0,0,0,1,0,0,0,0,0,1.0642857142857143
73633,1969,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73634,1969,1400.0,0,0,0,1,0,0,0,0,0,1.0642857142857143
73635,1969,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73636,1970,1500.0,0,0,0,1,0,0,0,0,0,1.1
73637,1970,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73638,1970,1500.0,0,0,0,1,0,0,0,0,0,1.1
73639,1970,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73640,1971,229.999999,0,0,0,1,0,0,0,0,0,1.5217391370510398
73641,1971,229.999999,0,0,0,1,0,0,0,0,0,1.5217391370510398
73642,1972,1300.0,0,0,0,1,0,0,0,0,0,1.3846153846153846
73643,1972,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73644,1972,1300.0,0,0,0,1,0,0,0,0,0,1.3846153846153846
73645,1972,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73646,1973,740.0,0,0,0,1,0,0,0,0,0,1.0
73647,1973,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73648,1973,740.0,0,0,0,1,0,0,0,0,0,1.0
73649,1973,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73650,1974,229.999999,0,0,0,1,0,0,0,0,0,8.69130438126654
73651,1974,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73652,1974,229.999999,0,0,0,1,0,0,0,0,0,8.69130438126654
73653,1974,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73654,1976,2200.0,0,0,0,1,0,0,0,0,0,1.059090909090909
73655,1976,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73656,1976,2200.0,0,0,0,1,0,0,0,0,0,1.059090909090909
73657,1976,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73658,1977,800.0,0,0,0,1,0,0,0,0,0,1.875
73659,1977,800.0,0,0,0,1,0,0,0,0,0,1.875
73660,1978,500.0,0,0,0,1,0,0,0,0,0,1.4
73661,1978,320.0,0,0,0,1,0,0,0,0,0,1.3125
73662,1978,1400.0,0,0,0,1,0,0,0,0,0,2.4285714285714284
73663,1978,500.0,0,0,0,1,0,0,0,0,0,1.4
73664,1978,320.0,0,0,0,1,0,0,0,0,0,1.3125
73665,1978,1400.0,0,0,0,1,0,0,0,0,0,2.4285714285714284
73666,1979,900.0,0,0,0,1,0,0,0,0,0,1.0555555555555556
73667,1979,900.0,0,0,0,1,0,0,0,0,0,1.0555555555555556
73668,1981,350.0,0,0,0,1,0,0,0,0,0,1.0
73669,1981,350.0,0,0,0,1,0,0,0,0,0,1.0
73670,1982,1469.42069,0,0,0,1,0,0,0,0,0,1.7762101879755077
73671,1982,1469.42069,0,0,0,1,0,0,0,0,0,1.7762101879755077
73672,1983,1400.0,0,0,0,1,0,0,0,0,0,1.85
73673,1983,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73674,1983,1400.0,0,0,0,1,0,0,0,0,0,1.85
73675,1983,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73676,1984,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73677,1984,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73678,1985,1700.0,0,0,0,1,0,0,0,0,0,1.2823529411764707
73679,1985,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73680,1985,1700.0,0,0,0,1,0,0,0,0,0,1.2823529411764707
73681,1985,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73682,1988,229.999999,0,0,0,1,0,0,0,0,0,10.39130439300567
73683,1988,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73684,1988,229.999999,0,0,0,1,0,0,0,0,0,10.39130439300567
73685,1988,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73686,1989,350.0,0,0,0,1,0,0,0,0,0,1.0
73687,1989,350.0,0,0,0,1,0,0,0,0,0,1.0
73688,1990,890.0,0,0,0,1,0,0,0,0,0,11.123595505617978
73689,1990,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73690,1990,890.0,0,0,0,1,0,0,0,0,0,11.123595505617978
73691,1990,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73692,1991,1200.0,0,0,0,1,0,0,0,0,0,1.2308333333333332
73693,1991,1400.0,0,0,0,1,0,0,0,0,0,1.0142857142857142
73694,1991,350.0,0,0,0,1,0,0,0,0,0,1.0
73695,1991,1200.0,0,0,0,1,0,0,0,0,0,1.2308333333333332
73696,1991,1400.0,0,0,0,1,0,0,0,0,0,1.0142857142857142
73697,1991,350.0,0,0,0,1,0,0,0,0,0,1.0
73698,1992,350.0,0,0,0,1,0,0,0,0,0,1.0
73699,1992,350.0,0,0,0,1,0,0,0,0,0,1.0
73700,1993,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73701,1993,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73702,1994,350.0,0,0,0,1,0,0,0,0,0,1.0
73703,1994,350.0,0,0,0,1,0,0,0,0,0,1.0
73704,1998,720.0,0,0,0,1,0,0,0,0,0,1.0
73705,1998,720.0,0,0,0,1,0,0,0,0,0,1.0
73706,1999,229.999999,0,0,0,1,0,0,0,0,0,1.5217391370510398
73707,1999,229.999999,0,0,0,1,0,0,0,0,0,1.5217391370510398
73708,2000,900.0,0,0,0,1,0,0,0,0,0,2.0
73709,2000,800.0,0,0,0,1,0,0,0,0,0,1.5
73710,2000,900.0,0,0,0,1,0,0,0,0,0,2.0
73711,2000,800.0,0,0,0,1,0,0,0,0,0,1.5
73712,2002,350.0,0,0,0,1,0,0,0,0,0,1.0
73713,2002,350.0,0,0,0,1,0,0,0,0,0,1.0
73714,2003,1469.42069,0,0,0,1,0,0,0,0,0,1.1909455283360684
73715,2003,350.0,0,0,0,1,0,0,0,0,0,1.0
73716,2003,1469.42069,0,0,0,1,0,0,0,0,0,1.1909455283360684
73717,2003,350.0,0,0,0,1,0,0,0,0,0,1.0
73718,2004,900.0,0,0,0,1,0,0,0,0,0,1.288888888888889
73719,2004,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73720,2004,900.0,0,0,0,1,0,0,0,0,0,1.288888888888889
73721,2004,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73722,2005,1700.0,0,0,0,1,0,0,0,0,0,1.1176470588235294
73723,2005,350.0,0,0,0,1,0,0,0,0,0,1.0
73724,2005,1700.0,0,0,0,1,0,0,0,0,0,1.1176470588235294
73725,2005,350.0,0,0,0,1,0,0,0,0,0,1.0
73726,2006,229.999999,0,0,0,1,0,0,0,0,0,9.565217432892249
73727,2006,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73728,2006,229.999999,0,0,0,1,0,0,0,0,0,9.565217432892249
73729,2006,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73730,2008,499.899999,0,0,0,1,0,0,0,0,0,2.200440092419364
73731,2008,350.0,0,0,0,1,0,0,0,0,0,1.0
73732,2008,499.899999,0,0,0,1,0,0,0,0,0,2.200440092419364
73733,2008,350.0,0,0,0,1,0,0,0,0,0,1.0
73734,2009,350.0,0,0,0,1,0,0,0,0,0,1.0
73735,2009,350.0,0,0,0,1,0,0,0,0,0,1.0
73736,2010,800.0,0,0,0,1,0,0,0,0,0,1.125
73737,2010,350.0,0,0,0,1,0,0,0,0,0,1.0
73738,2010,800.0,0,0,0,1,0,0,0,0,0,1.125
73739,2010,350.0,0,0,0,1,0,0,0,0,0,1.0
73740,2012,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73741,2012,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73742,2013,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73743,2013,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73744,2014,1469.42069,0,0,0,1,0,0,0,0,0,1.565242694384547
73745,2014,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73746,2014,1469.42069,0,0,0,1,0,0,0,0,0,1.565242694384547
73747,2014,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73748,2015,2200.0,0,0,0,1,0,0,0,0,0,1.1136363636363635
73749,2015,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73750,2015,2200.0,0,0,0,1,0,0,0,0,0,1.1136363636363635
73751,2015,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73752,2016,1150.0,0,0,0,1,0,0,0,0,0,1.7391304347826086
73753,2016,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73754,2016,1150.0,0,0,0,1,0,0,0,0,0,1.7391304347826086
73755,2016,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73756,2017,720.0,0,0,0,1,0,0,0,0,0,1.1833333333333333
73757,2017,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73758,2017,720.0,0,0,0,1,0,0,0,0,0,1.1833333333333333
73759,2017,229.999999,0,0,0,1,0,0,0,0,0,2.1739130529300565
73760,2019,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73761,2019,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73762,2021,350.0,0,0,0,1,0,0,0,0,0,1.0
73763,2021,350.0,0,0,0,1,0,0,0,0,0,1.0
73764,2025,350.0,0,0,0,1,0,0,0,0,0,1.0
73765,2025,350.0,0,0,0,1,0,0,0,0,0,1.0
73766,2027,1700.0,0,0,0,1,0,0,0,0,0,2.347058823529412
73767,2027,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73768,2027,1700.0,0,0,0,1,0,0,0,0,0,2.347058823529412
73769,2027,350.0,0,0,0,1,0,0,0,0,0,1.4285714285714286
73770,2028,229.999999,0,0,0,1,0,0,0,0,0,9.56086960678639
